event_id,threshold_abs_z,entry_time,side,entry_z,entry_abs_z,settled,settle_time,exit_time,exit_reason,bars_to_settle,bars_to_exit,approx_trading_days_to_exit,entry_nifty_close,entry_sensex_close,exit_nifty_close,exit_sensex_close,max_loss_abs_rupees,max_loss_rupees,max_loss_time,max_profit_rupees,max_profit_time,max_abs_z_during_wait,max_abs_z_time,directional_worst_z_during_wait,directional_worst_z_time,gross_exit_pnl_rupees,cost_rupees,net_exit_pnl_rupees,nifty_points_at_exit,sensex_points_at_exit,nifty_qty,sensex_qty,entry_date,entry_trading_date,exit_z,exit_abs_z,calendar_minutes_to_exit
86,5.0,2024-04-16 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.843320148689819,5.843320148689819,True,2024-04-16 12:09:00,2024-04-16 12:09:00,SETTLED,174,174,0.464,22124.05,72873.96,22155.6,72947.94,7621.000000001641,-7621.000000001641,2024-04-16 11:38:00,1731.2499999993634,2024-04-16 09:21:00,5.970445903647906,2024-04-16 09:16:00,-5.970445903647906,2024-04-16 09:16:00,-2855.750000000171,0.0,-2855.750000000171,31.549999999999272,73.97999999999593,325,100,2024-04-16,2024-04-16,-0.37582931951262916,0.37582931951262916,174.0
87,5.0,2024-04-23 09:17:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.269913018908125,5.269913018908125,True,2024-04-23 11:12:00,2024-04-23 11:12:00,SETTLED,109,109,0.2906666666666667,22396.35,73882.29,22371.15,73768.09,0.0,0.0,2024-04-23 09:17:00,3230.000000000655,2024-04-23 11:12:00,5.269913018908125,2024-04-23 09:17:00,5.269913018908125,2024-04-23 09:17:00,3230.000000000655,0.0,3230.000000000655,-25.19999999999709,-114.19999999999709,325,100,2024-04-23,2024-04-23,0.25391827242194703,0.25391827242194703,115.0
88,5.0,2024-04-24 09:16:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.27534919651545,5.27534919651545,True,2024-04-24 09:39:00,2024-04-24 09:39:00,SETTLED,23,23,0.06133333333333333,22414.45,73944.07,22412.8,73890.31,0.0,0.0,2024-04-24 09:16:00,4839.750000000458,2024-04-24 09:39:00,5.27534919651545,2024-04-24 09:16:00,5.27534919651545,2024-04-24 09:16:00,4839.750000000458,0.0,4839.750000000458,-1.6500000000014552,-53.76000000000931,325,100,2024-04-24,2024-04-24,0.08066392147470754,0.08066392147470754,23.0
89,5.0,2024-05-09 09:20:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-6.089940874418017,6.089940874418017,True,2024-05-09 10:50:00,2024-05-09 10:50:00,SETTLED,90,90,0.24,22280.1,73341.98,22144.55,72969.74,0.0,0.0,2024-05-09 09:20:00,6829.7500000006985,2024-05-09 10:50:00,6.089940874418017,2024-05-09 09:20:00,-6.089940874418017,2024-05-09 09:20:00,6829.7500000006985,0.0,6829.7500000006985,-135.54999999999927,-372.2399999999907,325,100,2024-05-09,2024-05-09,-0.49820499250404227,0.49820499250404227,90.0
90,5.0,2024-05-16 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.0802820043181285,5.0802820043181285,True,2024-05-16 10:42:00,2024-05-16 10:42:00,SETTLED,87,87,0.232,22292.85,73306.61,22205.15,73023.49,4412.249999999767,-4412.249999999767,2024-05-16 10:26:00,3414.250000000993,2024-05-16 09:18:00,5.0802820043181285,2024-05-16 09:15:00,5.0802820043181285,2024-05-16 09:15:00,-190.4999999995198,0.0,-190.4999999995198,-87.69999999999709,-283.11999999999534,325,100,2024-05-16,2024-05-16,0.49499271692966984,0.49499271692966984,87.0
91,5.0,2024-05-24 14:32:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.071186205427711,5.071186205427711,True,2024-05-24 14:36:00,2024-05-24 14:36:00,SETTLED,4,4,0.010666666666666666,22983.1,75526.95,22973.1,75434.58,0.0,0.0,2024-05-24 14:32:00,5986.999999999534,2024-05-24 14:36:00,5.071186205427711,2024-05-24 14:32:00,5.071186205427711,2024-05-24 14:32:00,5986.999999999534,0.0,5986.999999999534,-10.0,-92.36999999999534,325,100,2024-05-24,2024-05-24,0.09512105228521965,0.09512105228521965,4.0
92,5.0,2024-05-31 09:18:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.687811253827153,5.687811253827153,True,2024-05-31 10:37:00,2024-05-31 10:37:00,SETTLED,79,79,0.21066666666666667,22589.55,74243.79,22528.3,74043.06,7615.000000000055,-7615.000000000055,2024-05-31 09:48:00,565.2499999998327,2024-05-31 09:19:00,5.899950600537746,2024-05-31 09:21:00,5.899950600537746,2024-05-31 09:21:00,166.74999999959255,0.0,166.74999999959255,-61.25,-200.72999999999593,325,100,2024-05-31,2024-05-31,0.45072132288377553,0.45072132288377553,79.0
93,5.0,2024-06-11 09:16:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.696953859363623,5.696953859363623,True,2024-06-11 10:13:00,2024-06-11 10:13:00,SETTLED,57,57,0.152,23248.75,76407.19,23315.75,76682.0,129.9999999994725,-129.9999999994725,2024-06-11 09:23:00,5705.999999999767,2024-06-11 10:13:00,5.696953859363623,2024-06-11 09:16:00,-5.696953859363623,2024-06-11 09:16:00,5705.999999999767,0.0,5705.999999999767,67.0,274.8099999999977,325,100,2024-06-11,2024-06-11,0.2644351779917156,0.2644351779917156,57.0
94,5.0,2024-06-19 09:22:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.242548623494687,5.242548623494687,True,2024-06-19 13:04:00,2024-06-19 13:04:00,SETTLED,222,222,0.592,23597.85,77505.45,23554.25,77413.49,8519.249999998647,-8519.249999998647,2024-06-19 12:16:00,1560.4999999997744,2024-06-19 09:23:00,5.256521323877376,2024-06-19 09:25:00,5.256521323877376,2024-06-19 09:25:00,-4974.000000000342,0.0,-4974.000000000342,-43.599999999998545,-91.95999999999185,325,100,2024-06-19,2024-06-19,0.18720207062648042,0.18720207062648042,222.0
95,5.0,2024-06-21 09:43:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.148045115833203,5.148045115833203,True,2024-06-21 11:59:00,2024-06-21 11:59:00,SETTLED,136,136,0.3626666666666667,23589.05,77473.33,23536.5,77300.08,6250.75000000088,-6250.75000000088,2024-06-21 11:28:00,1904.9999999996544,2024-06-21 10:01:00,5.148045115833203,2024-06-21 09:43:00,-5.148045115833203,2024-06-21 09:43:00,-246.25000000023647,0.0,-246.25000000023647,-52.54999999999927,-173.25,325,100,2024-06-21,2024-06-21,-0.48383466977164225,0.48383466977164225,136.0
96,5.0,2024-07-03 09:22:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.428210534583024,5.428210534583024,True,2024-07-03 10:45:00,2024-07-03 10:45:00,SETTLED,83,83,0.22133333333333333,24256.5,79928.2,24274.55,79935.56,0.0,0.0,2024-07-03 09:22:00,5217.749999999069,2024-07-03 10:20:00,5.428210534583024,2024-07-03 09:22:00,5.428210534583024,2024-07-03 09:22:00,5130.249999999705,0.0,5130.249999999705,18.049999999999272,7.360000000000582,325,100,2024-07-03,2024-07-03,0.4845547363977239,0.4845547363977239,83.0
97,5.0,2024-07-05 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-7.144525752271923,7.144525752271923,True,2024-07-05 11:42:00,2024-07-05 11:42:00,SETTLED,147,147,0.392,24250.85,79813.41,24277.25,79867.29,8008.750000001237,-8008.750000001237,2024-07-05 11:39:00,0.0,2024-07-05 09:15:00,7.221558952773641,2024-07-05 09:17:00,-7.221558952773641,2024-07-05 09:17:00,-3192.0000000014625,0.0,-3192.0000000014625,26.400000000001455,53.879999999990105,325,100,2024-07-05,2024-07-05,-0.27413031706764435,0.27413031706764435,147.0
98,5.0,2024-07-09 15:29:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.044097970669632,5.044097970669632,True,2024-07-10 12:41:00,2024-07-10 12:41:00,SETTLED,207,207,0.552,24417.25,80264.39,24272.75,79793.04,3684.499999999298,-3684.499999999298,2024-07-10 09:25:00,6453.750000000582,2024-07-10 10:39:00,5.185355033019664,2024-07-10 09:25:00,-5.185355033019664,2024-07-10 09:25:00,-172.50000000058208,0.0,-172.50000000058208,-144.5,-471.3500000000058,325,100,2024-07-09,2024-07-09,-0.4908692246688618,0.4908692246688618,1272.0
99,5.0,2024-07-12 11:01:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.420926355061052,5.420926355061052,True,2024-07-12 13:24:00,2024-07-12 13:24:00,SETTLED,143,143,0.38133333333333336,24573.55,80795.38,24542.6,80625.08,782.9999999985375,-782.9999999985375,2024-07-12 11:02:00,9534.500000000298,2024-07-12 11:21:00,5.420926355061052,2024-07-12 11:01:00,5.420926355061052,2024-07-12 11:01:00,6971.250000000055,0.0,6971.250000000055,-30.950000000000728,-170.3000000000029,325,100,2024-07-12,2024-07-12,0.48863930919708637,0.48863930919708637,143.0
100,5.0,2024-07-19 09:27:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.026023616014101,5.026023616014101,True,2024-07-19 09:32:00,2024-07-19 09:32:00,SETTLED,5,5,0.013333333333333334,24752.25,81347.35,24753.85,81228.47,0.0,0.0,2024-07-19 09:27:00,12407.999999999993,2024-07-19 09:32:00,5.026023616014101,2024-07-19 09:27:00,5.026023616014101,2024-07-19 09:27:00,12407.999999999993,0.0,12407.999999999993,1.5999999999985448,-118.88000000000466,325,100,2024-07-19,2024-07-19,0.21769231911318684,0.21769231911318684,5.0
101,5.0,2024-08-02 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.913070136766974,5.913070136766974,True,2024-08-02 09:36:00,2024-08-02 09:36:00,SETTLED,21,21,0.056,24804.9,81180.66,24809.65,81254.63,450.25000000005093,-450.25000000005093,2024-08-02 09:18:00,5853.250000000116,2024-08-02 09:36:00,5.913070136766974,2024-08-02 09:15:00,-5.913070136766974,2024-08-02 09:15:00,5853.250000000116,0.0,5853.250000000116,4.75,73.97000000000116,325,100,2024-08-02,2024-08-02,-0.36266558760838974,0.36266558760838974,21.0
102,5.0,2024-08-02 15:06:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.080705577659407,5.080705577659407,True,2024-08-02 15:08:00,2024-08-02 15:08:00,SETTLED,2,2,0.005333333333333333,24719.3,81003.17,24709.1,80918.17,0.0,0.0,2024-08-02 15:06:00,5184.9999999997635,2024-08-02 15:08:00,5.080705577659407,2024-08-02 15:06:00,5.080705577659407,2024-08-02 15:06:00,5184.9999999997635,0.0,5184.9999999997635,-10.200000000000728,-85.0,325,100,2024-08-02,2024-08-02,-0.3997614602132299,0.3997614602132299,2.0
103,5.0,2024-08-02 15:09:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.018092771074965,5.018092771074965,True,2024-08-02 15:11:00,2024-08-02 15:11:00,SETTLED,2,2,0.005333333333333333,24722.15,81014.1,24709.75,80919.82,0.0,0.0,2024-08-02 15:09:00,5397.999999999411,2024-08-02 15:11:00,5.018092771074965,2024-08-02 15:09:00,5.018092771074965,2024-08-02 15:09:00,5397.999999999411,0.0,5397.999999999411,-12.400000000001455,-94.27999999999884,325,100,2024-08-02,2024-08-02,-0.4448725726595592,0.4448725726595592,2.0
104,5.0,2024-08-05 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.763275812650999,5.763275812650999,True,2024-08-05 13:15:00,2024-08-05 13:15:00,SETTLED,240,240,0.64,24331.6,79709.77,24052.2,78762.43,7580.000000001295,-7580.000000001295,2024-08-05 12:03:00,4733.249999998952,2024-08-05 09:21:00,6.311351592305392,2024-08-05 09:16:00,-6.311351592305392,2024-08-05 09:16:00,-3929.000000001819,0.0,-3929.000000001819,-279.3999999999978,-947.3400000000111,325,100,2024-08-05,2024-08-05,-0.45993820489046033,0.45993820489046033,240.0
105,5.0,2024-08-06 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,7.215559078241309,7.215559078241309,True,2024-08-06 10:13:00,2024-08-06 10:13:00,SETTLED,58,58,0.15466666666666667,24337.75,79705.23,24286.2,79493.62,2345.750000001226,-2345.750000001226,2024-08-06 09:16:00,4407.250000000295,2024-08-06 10:13:00,7.401967420278642,2024-08-06 09:16:00,7.401967420278642,2024-08-06 09:16:00,4407.250000000295,0.0,4407.250000000295,-51.54999999999927,-211.61000000000058,325,100,2024-08-06,2024-08-06,0.48240901233033995,0.48240901233033995,58.0
106,5.0,2024-08-16 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,6.142107543096295,6.142107543096295,True,2024-08-16 09:57:00,2024-08-16 09:57:00,SETTLED,42,42,0.112,24322.6,79723.87,24322.45,79655.54,2139.5000000000437,-2139.5000000000437,2024-08-16 09:33:00,6784.250000000884,2024-08-16 09:57:00,6.142107543096295,2024-08-16 09:15:00,6.142107543096295,2024-08-16 09:15:00,6784.250000000884,0.0,6784.250000000884,-0.1499999999978172,-68.33000000000175,325,100,2024-08-16,2024-08-16,0.4334388370170019,0.4334388370170019,42.0
107,5.0,2024-10-03 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-7.757062735382955,7.757062735382955,True,2024-10-03 13:13:00,2024-10-03 13:13:00,SETTLED,238,238,0.6346666666666667,25545.35,83424.2,25348.8,82826.25,752.7499999996508,-752.7499999996508,2024-10-03 09:27:00,5030.7500000009895,2024-10-03 09:18:00,7.757062735382955,2024-10-03 09:15:00,-7.757062735382955,2024-10-03 09:15:00,4083.750000000058,0.0,4083.750000000058,-196.54999999999927,-597.9499999999971,325,100,2024-10-03,2024-10-03,-0.40823838945201896,0.40823838945201896,238.0
108,5.0,2024-10-17 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,8.399960372390868,8.399960372390868,True,2024-10-17 10:36:00,2024-10-17 10:36:00,SETTLED,81,81,0.216,25001.25,81733.95,24845.9,81201.85,5599.000000000524,-5599.000000000524,2024-10-17 10:07:00,3507.0000000008804,2024-10-17 09:22:00,8.399960372390868,2024-10-17 09:15:00,8.399960372390868,2024-10-17 09:15:00,2721.2499999996,0.0,2721.2499999996,-155.34999999999854,-532.0999999999913,325,100,2024-10-17,2024-10-17,0.23952876315431249,0.23952876315431249,81.0
109,5.0,2024-10-21 09:16:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.776536796790428,5.776536796790428,True,2024-10-21 09:54:00,2024-10-21 09:54:00,SETTLED,38,38,0.10133333333333333,24969.35,81736.88,24732.5,80943.02,2772.9999999987776,-2772.9999999987776,2024-10-21 09:49:00,3095.7500000004075,2024-10-21 09:40:00,5.776536796790428,2024-10-21 09:16:00,5.776536796790428,2024-10-21 09:16:00,2409.750000000524,0.0,2409.750000000524,-236.84999999999854,-793.8600000000006,325,100,2024-10-21,2024-10-21,0.39645403781215216,0.39645403781215216,38.0
110,5.0,2024-10-25 09:28:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.343666821403723,5.343666821403723,True,2024-10-25 12:02:00,2024-10-25 12:02:00,SETTLED,154,154,0.4106666666666667,24429.25,80231.28,24156.2,79417.91,16309.00000000128,-16309.00000000128,2024-10-25 10:48:00,3723.4999999998763,2024-10-25 09:29:00,5.343666821403723,2024-10-25 09:28:00,5.343666821403723,2024-10-25 09:28:00,-7404.250000000233,0.0,-7404.250000000233,-273.0499999999993,-813.3699999999953,325,100,2024-10-25,2024-10-25,0.2531786854093908,0.2531786854093908,154.0
111,5.0,2024-11-08 15:02:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.276075011023535,5.276075011023535,True,2024-11-08 15:12:00,2024-11-08 15:12:00,SETTLED,10,10,0.02666666666666667,24160.4,79521.2,24157.8,79466.76,450.50000000064756,-450.50000000064756,2024-11-08 15:11:00,4598.999999999523,2024-11-08 15:12:00,5.276075011023535,2024-11-08 15:02:00,5.276075011023535,2024-11-08 15:02:00,4598.999999999523,0.0,4598.999999999523,-2.600000000002183,-54.44000000000233,325,100,2024-11-08,2024-11-08,-0.1883295022063732,0.1883295022063732,10.0
112,5.0,2024-11-08 15:14:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.2859953799869155,5.2859953799869155,True,2024-11-08 15:29:00,2024-11-08 15:29:00,SETTLED,15,15,0.04,24156.05,79523.53,24110.35,79331.71,0.0,0.0,2024-11-08 15:14:00,5105.749999999716,2024-11-08 15:15:00,5.2859953799869155,2024-11-08 15:14:00,5.2859953799869155,2024-11-08 15:14:00,4329.499999999007,0.0,4329.499999999007,-45.70000000000073,-191.81999999999243,325,100,2024-11-08,2024-11-08,0.19628815853963502,0.19628815853963502,15.0
113,5.0,2024-12-04 09:20:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.331282940971441,5.331282940971441,True,2024-12-04 09:35:00,2024-12-04 09:35:00,SETTLED,15,15,0.04,24473.5,80861.18,24538.55,81111.9,0.0,0.0,2024-12-04 09:20:00,3930.750000000353,2024-12-04 09:35:00,5.331282940971441,2024-12-04 09:20:00,-5.331282940971441,2024-12-04 09:20:00,3930.750000000353,0.0,3930.750000000353,65.04999999999927,250.72000000000116,325,100,2024-12-04,2024-12-04,-0.2316542673089282,0.2316542673089282,15.0
114,5.0,2024-12-19 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.299534469981741,5.299534469981741,True,2024-12-19 14:03:00,2024-12-19 14:03:00,SETTLED,288,288,0.768,23954.65,79393.64,23958.5,79267.79,17390.249999999287,-17390.249999999287,2024-12-19 13:46:00,2174.5000000013533,2024-12-19 09:21:00,5.949286727196234,2024-12-19 09:16:00,-5.949286727196234,2024-12-19 09:16:00,-13836.25000000011,0.0,-13836.25000000011,3.849999999998545,-125.85000000000582,325,100,2024-12-19,2024-12-19,-0.2905321907639115,0.2905321907639115,288.0
115,5.0,2024-12-20 09:19:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.068172978427936,5.068172978427936,True,2024-12-20 09:41:00,2024-12-20 09:41:00,SETTLED,22,22,0.058666666666666666,23923.3,79068.73,24041.1,79509.97,977.249999999367,-977.249999999367,2024-12-20 09:26:00,5839.000000000757,2024-12-20 09:41:00,5.068172978427936,2024-12-20 09:19:00,-5.068172978427936,2024-12-20 09:19:00,5839.000000000757,0.0,5839.000000000757,117.79999999999927,441.24000000000524,325,100,2024-12-20,2024-12-20,0.4960198531972568,0.4960198531972568,22.0
116,5.0,2024-12-26 09:17:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.21308882015546,5.21308882015546,True,2024-12-26 09:44:00,2024-12-26 09:44:00,SETTLED,27,27,0.072,23832.4,78843.24,23805.8,78710.45,0.0,0.0,2024-12-26 09:17:00,4634.0000000001055,2024-12-26 09:44:00,5.21308882015546,2024-12-26 09:17:00,5.21308882015546,2024-12-26 09:17:00,4634.0000000001055,0.0,4634.0000000001055,-26.600000000002183,-132.79000000000815,325,100,2024-12-26,2024-12-26,0.2419297660968958,0.2419297660968958,27.0
117,5.0,2024-12-26 13:35:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.236121418604502,5.236121418604502,True,2024-12-26 13:44:00,2024-12-26 13:44:00,SETTLED,9,9,0.024,23722.2,78324.04,23755.1,78501.55,0.0,0.0,2024-12-26 13:35:00,7896.75000000052,2024-12-26 13:37:00,5.236121418604502,2024-12-26 13:35:00,-5.236121418604502,2024-12-26 13:35:00,7058.500000001641,0.0,7058.500000001641,32.89999999999782,177.5100000000093,325,100,2024-12-26,2024-12-26,-0.3286023116464576,0.3286023116464576,9.0
118,5.0,2025-01-07 09:16:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-6.015764379058612,6.015764379058612,True,2025-01-07 12:06:00,2025-01-07 12:06:00,SETTLED,170,170,0.4533333333333333,23755.15,78293.82,23737.05,78255.21,2200.500000000102,-2200.500000000102,2025-01-07 11:23:00,8555.000000000473,2025-01-07 09:25:00,6.015764379058612,2025-01-07 09:16:00,-6.015764379058612,2025-01-07 09:16:00,2021.5000000006512,0.0,2021.5000000006512,-18.100000000002183,-38.61000000000058,325,100,2025-01-07,2025-01-07,-0.379253882392072,0.379253882392072,170.0
119,5.0,2025-01-20 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,6.3566690165023845,6.3566690165023845,True,2025-01-20 13:06:00,2025-01-20 13:06:00,SETTLED,231,231,0.616,23237.75,76803.73,23349.05,77170.52,4343.749999999818,-4343.749999999818,2025-01-20 12:46:00,5297.000000000298,2025-01-20 09:18:00,6.3566690165023845,2025-01-20 09:15:00,6.3566690165023845,2025-01-20 09:15:00,-506.50000000104774,0.0,-506.50000000104774,111.29999999999927,366.79000000000815,325,100,2025-01-20,2025-01-20,0.33257653653341346,0.33257653653341346,231.0
120,5.0,2025-01-20 15:07:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.443429937347383,5.443429937347383,True,2025-01-21 11:42:00,2025-01-21 11:42:00,SETTLED,170,170,0.4533333333333333,23353.4,77128.23,23179.75,76451.15,23105.74999999917,-23105.74999999917,2025-01-21 10:25:00,3159.250000000884,2025-01-20 15:11:00,5.840079449598525,2025-01-21 09:15:00,-5.840079449598525,2025-01-21 09:15:00,-11271.749999999702,0.0,-11271.749999999702,-173.65000000000146,-677.0800000000017,325,100,2025-01-20,2025-01-20,-0.30964236892709396,0.30964236892709396,1235.0
121,5.0,2025-01-27 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-7.381041127322909,7.381041127322909,True,2025-01-27 09:35:00,2025-01-27 09:35:00,SETTLED,20,20,0.05333333333333334,22943.05,75667.15,22997.15,75912.37,0.0,0.0,2025-01-27 09:15:00,6939.499999999407,2025-01-27 09:35:00,7.381041127322909,2025-01-27 09:15:00,-7.381041127322909,2025-01-27 09:15:00,6939.499999999407,0.0,6939.499999999407,54.10000000000218,245.22000000000116,325,100,2025-01-27,2025-01-27,-0.24076493364816168,0.24076493364816168,20.0
122,5.0,2025-01-28 09:16:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,6.562855759573468,6.562855759573468,True,2025-01-28 11:47:00,2025-01-28 11:47:00,SETTLED,151,151,0.4026666666666667,22929.15,75758.95,22996.7,76033.9,15039.250000000357,-15039.250000000357,2025-01-28 10:38:00,2484.249999998883,2025-01-28 09:17:00,6.562855759573468,2025-01-28 09:16:00,6.562855759573468,2025-01-28 09:16:00,-5541.249999999945,0.0,-5541.249999999945,67.54999999999927,274.9499999999971,325,100,2025-01-28,2025-01-28,0.4362165441834369,0.4362165441834369,151.0
123,5.0,2025-02-03 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,6.357448110302236,6.357448110302236,True,2025-02-03 13:33:00,2025-02-03 13:33:00,SETTLED,258,258,0.688,23271.85,76859.28,23332.25,77127.13,11963.249999999698,-11963.249999999698,2025-02-03 13:06:00,244.25000000046566,2025-02-03 09:29:00,6.357448110302236,2025-02-03 09:15:00,6.357448110302236,2025-02-03 09:15:00,-7155.000000000109,0.0,-7155.000000000109,60.400000000001455,267.8500000000058,325,100,2025-02-03,2025-02-03,0.49067104659427935,0.49067104659427935,258.0
124,5.0,2025-02-24 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-6.638406296346769,6.638406296346769,True,2025-02-24 12:00:00,2025-02-24 12:00:00,SETTLED,165,165,0.44,22664.05,74867.57,22591.35,74632.42,5344.750000001932,-5344.750000001932,2025-02-24 11:46:00,3946.2499999985994,2025-02-24 09:19:00,6.638406296346769,2025-02-24 09:15:00,-6.638406296346769,2025-02-24 09:15:00,112.49999999936335,0.0,112.49999999936335,-72.70000000000073,-235.15000000000873,325,100,2025-02-24,2025-02-24,-0.473590794617827,0.473590794617827,165.0
125,5.0,2025-02-27 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.041402492819202,5.041402492819202,True,2025-02-27 09:24:00,2025-02-27 09:24:00,SETTLED,9,9,0.024,22584.6,74751.53,22568.5,74649.66,0.0,0.0,2025-02-27 09:15:00,4954.500000000007,2025-02-27 09:24:00,5.041402492819202,2025-02-27 09:15:00,5.041402492819202,2025-02-27 09:15:00,4954.500000000007,0.0,4954.500000000007,-16.099999999998545,-101.86999999999534,325,100,2025-02-27,2025-02-27,0.27171719679944706,0.27171719679944706,9.0
126,5.0,2025-02-28 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.685061974260805,5.685061974260805,True,2025-02-28 12:09:00,2025-02-28 12:09:00,SETTLED,174,174,0.464,22348.45,73983.2,22217.5,73554.56,6231.500000000233,-6231.500000000233,2025-02-28 09:27:00,3797.0000000002983,2025-02-28 10:10:00,6.233577892238593,2025-02-28 09:18:00,-6.233577892238593,2025-02-28 09:18:00,-305.24999999970896,0.0,-305.24999999970896,-130.95000000000073,-428.6399999999994,325,100,2025-02-28,2025-02-28,-0.38029699122907734,0.38029699122907734,174.0
127,5.0,2025-03-25 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,7.243855452882075,7.243855452882075,True,2025-03-25 10:36:00,2025-03-25 10:36:00,SETTLED,81,81,0.216,23765.55,78387.1,23755.5,78314.87,4023.749999998654,-4023.749999998654,2025-03-25 10:03:00,3956.750000001284,2025-03-25 10:36:00,7.6935282580148066,2025-03-25 09:16:00,7.6935282580148066,2025-03-25 09:16:00,3956.750000001284,0.0,3956.750000001284,-10.049999999999272,-72.23000000001048,325,100,2025-03-25,2025-03-25,0.37494035035314316,0.37494035035314316,81.0
128,5.0,2025-03-27 15:29:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-6.419675131334445,6.419675131334445,True,2025-03-28 10:37:00,2025-03-28 10:37:00,SETTLED,83,83,0.22133333333333333,23601.05,77581.59,23626.0,77701.37,0.0,0.0,2025-03-27 15:29:00,5473.499999999058,2025-03-28 09:40:00,6.419675131334445,2025-03-27 15:29:00,-6.419675131334445,2025-03-27 15:29:00,3869.249999999647,0.0,3869.249999999647,24.950000000000728,119.77999999999884,325,100,2025-03-27,2025-03-27,-0.2194060794861675,0.2194060794861675,1148.0
129,5.0,2025-04-03 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-7.61716791993769,7.61716791993769,True,2025-04-03 10:05:00,2025-04-03 10:05:00,SETTLED,50,50,0.13333333333333333,23192.2,76088.08,23253.6,76343.33,3470.24999999976,-3470.24999999976,2025-04-03 09:25:00,5743.249999999534,2025-04-03 09:49:00,7.61716791993769,2025-04-03 09:15:00,-7.61716791993769,2025-04-03 09:15:00,5570.000000000709,0.0,5570.000000000709,61.39999999999782,255.25,325,100,2025-04-03,2025-04-03,-0.47167011940740744,0.47167011940740744,50.0
130,5.0,2025-04-04 09:18:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.979718934230934,5.979718934230934,True,2025-04-04 10:50:00,2025-04-04 10:50:00,SETTLED,92,92,0.24533333333333332,23098.85,75927.24,22977.95,75542.5,9940.499999998065,-9940.499999998065,2025-04-04 10:24:00,3177.2500000006403,2025-04-04 09:21:00,5.979718934230934,2025-04-04 09:18:00,5.979718934230934,2025-04-04 09:18:00,-818.4999999987631,0.0,-818.4999999987631,-120.89999999999782,-384.74000000000524,325,100,2025-04-04,2025-04-04,0.37416704189836997,0.37416704189836997,92.0
