watch_event_id,threshold_abs_z,watch_time,watch_date,watch_trading_date,watch_z,watch_abs_z,watch_side_if_entered,entered,skip_reason,entry_time,entry_z,entry_abs_z,entry_delay_bars,extreme_time_before_entry,extreme_z_before_entry,extreme_abs_z_before_entry,scan_end_time,reversal_confirm_bars_required,reversal_delta_z_required,enable_entry_time_filter,entry_start_time,last_entry_time
985,3.0,2025-08-14 09:53:00,2025-08-14,2025-08-14,3.1905704418213925,3.1905704418213925,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-08-14 10:00:00,2.422508355158643,2.422508355158643,7.0,2025-08-14 09:56:00,3.599131358152775,3.599131358152775,2025-08-14 10:00:00,2,0.25,True,09:30,15:15
986,3.0,2025-08-18 10:02:00,2025-08-18,2025-08-18,-3.0899174882915643,3.0899174882915643,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-08-18 10:06:00,-3.404697397923562,3.404697397923562,4.0,2025-08-18 10:04:00,-3.892617850643772,3.892617850643772,2025-08-18 10:06:00,2,0.25,True,09:30,15:15
987,3.0,2025-08-18 12:16:00,2025-08-18,2025-08-18,-3.0694633726471587,3.0694633726471587,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-08-18 12:19:00,-2.15278149356221,2.15278149356221,3.0,2025-08-18 12:17:00,-3.1207310333241667,3.1207310333241667,2025-08-18 12:19:00,2,0.25,True,09:30,15:15
988,3.0,2025-08-21 09:15:00,2025-08-21,2025-08-21,5.0040039786721975,5.0040039786721975,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-08-21 09:15:00,5.0040039786721975,5.0040039786721975,2025-08-21 09:17:00,2,0.25,True,09:30,15:15
989,3.0,2025-08-21 09:22:00,2025-08-21,2025-08-21,3.879420379477873,3.879420379477873,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-08-21 09:32:00,3.276462425620987,3.276462425620987,10.0,2025-08-21 09:27:00,4.621837173708315,4.621837173708315,2025-08-21 09:32:00,2,0.25,True,09:30,15:15
990,3.0,2025-08-22 09:16:00,2025-08-22,2025-08-22,-3.159675607006011,3.159675607006011,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-08-22 09:17:00,-4.058313507551575,4.058313507551575,2025-08-22 09:23:00,2,0.25,True,09:30,15:15
991,3.0,2025-08-22 09:33:00,2025-08-22,2025-08-22,-3.441185792381143,3.441185792381143,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-08-22 09:35:00,-1.938175795593647,1.938175795593647,2.0,2025-08-22 09:33:00,-3.441185792381143,3.441185792381143,2025-08-22 09:35:00,2,0.25,True,09:30,15:15
992,3.0,2025-08-25 09:18:00,2025-08-25,2025-08-25,3.154133453698487,3.154133453698487,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-08-25 09:18:00,3.154133453698487,3.154133453698487,2025-08-25 09:20:00,2,0.25,True,09:30,15:15
993,3.0,2025-08-26 09:22:00,2025-08-26,2025-08-26,-3.116844803575882,3.116844803575882,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-08-26 09:23:00,-3.306811895896778,3.306811895896778,2025-08-26 09:25:00,2,0.25,True,09:30,15:15
994,3.0,2025-08-26 09:32:00,2025-08-26,2025-08-26,-3.0872730869044216,3.0872730869044216,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-08-26 09:34:00,-2.2168022624070614,2.2168022624070614,2.0,2025-08-26 09:32:00,-3.0872730869044216,3.0872730869044216,2025-08-26 09:34:00,2,0.25,True,09:30,15:15
995,3.0,2025-08-26 15:19:00,2025-08-26,2025-08-26,-3.5518588768037724,3.5518588768037724,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_SIGN_FLIP_BEFORE_REVERSAL,,,,,2025-08-26 15:19:00,-3.5518588768037724,3.5518588768037724,2025-08-26 15:20:00,2,0.25,True,09:30,15:15
996,3.0,2025-08-28 09:15:00,2025-08-28,2025-08-28,-7.273840616361303,7.273840616361303,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-08-28 09:16:00,-7.755896540070976,7.755896540070976,2025-08-28 09:18:00,2,0.25,True,09:30,15:15
997,3.0,2025-08-29 14:36:00,2025-08-29,2025-08-29,-3.5772700201589354,3.5772700201589354,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-08-29 14:45:00,-2.5661813873526436,2.5661813873526436,9.0,2025-08-29 14:36:00,-3.5772700201589354,3.5772700201589354,2025-08-29 14:45:00,2,0.25,True,09:30,15:15
998,3.0,2025-09-02 13:43:00,2025-09-02,2025-09-02,-3.066141452685946,3.066141452685946,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-09-02 13:45:00,-2.0861229583183003,2.0861229583183003,2.0,2025-09-02 13:43:00,-3.066141452685946,3.066141452685946,2025-09-02 13:45:00,2,0.25,True,09:30,15:15
999,3.0,2025-09-03 15:11:00,2025-09-03,2025-09-03,3.1006697265719088,3.1006697265719088,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-09-03 15:12:00,3.406584254042011,3.406584254042011,2025-09-03 15:17:00,2,0.25,True,09:30,15:15
1000,3.0,2025-09-04 09:15:00,2025-09-04,2025-09-04,4.1097120271565535,4.1097120271565535,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-09-04 09:17:00,5.517822144785302,5.517822144785302,2025-09-04 09:19:00,2,0.25,True,09:30,15:15
1001,3.0,2025-09-04 09:40:00,2025-09-04,2025-09-04,3.348814641472894,3.348814641472894,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-09-04 09:42:00,2.7802681218659613,2.7802681218659613,2.0,2025-09-04 09:40:00,3.348814641472894,3.348814641472894,2025-09-04 09:42:00,2,0.25,True,09:30,15:15
1002,3.0,2025-09-05 10:15:00,2025-09-05,2025-09-05,-3.0343298689186744,3.0343298689186744,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-09-05 10:23:00,-2.3281887118367646,2.3281887118367646,8.0,2025-09-05 10:17:00,-3.5427945908185525,3.5427945908185525,2025-09-05 10:23:00,2,0.25,True,09:30,15:15
1003,3.0,2025-09-10 09:22:00,2025-09-10,2025-09-10,3.7108304440839857,3.7108304440839857,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_SETTLED_BEFORE_REVERSAL,,,,,2025-09-10 09:22:00,3.7108304440839857,3.7108304440839857,2025-09-10 09:23:00,2,0.25,True,09:30,15:15
1004,3.0,2025-09-10 09:40:00,2025-09-10,2025-09-10,3.347610426721718,3.347610426721718,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-09-10 09:45:00,2.57085920368258,2.57085920368258,5.0,2025-09-10 09:40:00,3.347610426721718,3.347610426721718,2025-09-10 09:45:00,2,0.25,True,09:30,15:15
1005,3.0,2025-09-11 09:27:00,2025-09-11,2025-09-11,3.10427729844082,3.10427729844082,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-09-11 09:31:00,0.6094916731777565,0.6094916731777565,4.0,2025-09-11 09:27:00,3.10427729844082,3.10427729844082,2025-09-11 09:31:00,2,0.25,True,09:30,15:15
1006,3.0,2025-09-15 09:18:00,2025-09-15,2025-09-15,3.358543971794758,3.358543971794758,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-09-15 09:18:00,3.358543971794758,3.358543971794758,2025-09-15 09:20:00,2,0.25,True,09:30,15:15
1007,3.0,2025-09-15 09:26:00,2025-09-15,2025-09-15,3.022339202189201,3.022339202189201,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-09-15 09:30:00,1.8387502993452918,1.8387502993452918,4.0,2025-09-15 09:26:00,3.022339202189201,3.022339202189201,2025-09-15 09:30:00,2,0.25,True,09:30,15:15
1008,3.0,2025-09-16 15:14:00,2025-09-16,2025-09-16,3.432384697276004,3.432384697276004,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-09-16 15:14:00,3.432384697276004,3.432384697276004,2025-09-16 15:16:00,2,0.25,True,09:30,15:15
1009,3.0,2025-09-17 09:34:00,2025-09-17,2025-09-17,3.1598051130722125,3.1598051130722125,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-09-17 09:53:00,2.1490890020481728,2.1490890020481728,19.0,2025-09-17 09:41:00,3.562841645609496,3.562841645609496,2025-09-17 09:53:00,2,0.25,True,09:30,15:15
1010,3.0,2025-09-18 09:15:00,2025-09-18,2025-09-18,5.1707744719195246,5.1707744719195246,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-09-18 09:15:00,5.1707744719195246,5.1707744719195246,2025-09-18 09:28:00,2,0.25,True,09:30,15:15
1011,3.0,2025-09-18 09:32:00,2025-09-18,2025-09-18,3.3401310582907793,3.3401310582907793,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-09-18 09:36:00,2.9831058615362482,2.9831058615362482,4.0,2025-09-18 09:34:00,3.569527225372806,3.569527225372806,2025-09-18 09:36:00,2,0.25,True,09:30,15:15
1012,3.0,2025-09-19 09:16:00,2025-09-19,2025-09-19,-3.262338956461848,3.262338956461848,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-09-19 09:17:00,-3.929443688453096,3.929443688453096,2025-09-19 09:21:00,2,0.25,True,09:30,15:15
1013,3.0,2025-09-19 09:25:00,2025-09-19,2025-09-19,-3.038880655508573,3.038880655508573,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-09-19 09:33:00,-2.236131977436881,2.236131977436881,8.0,2025-09-19 09:25:00,-3.038880655508573,3.038880655508573,2025-09-19 09:33:00,2,0.25,True,09:30,15:15
1014,3.0,2025-09-22 09:15:00,2025-09-22,2025-09-22,-5.468003094284478,5.468003094284478,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-09-22 09:15:00,-5.468003094284478,5.468003094284478,2025-09-22 09:17:00,2,0.25,True,09:30,15:15
1015,3.0,2025-09-22 09:25:00,2025-09-22,2025-09-22,-3.2092306754821784,3.2092306754821784,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-09-22 09:33:00,-2.6516646460205493,2.6516646460205493,8.0,2025-09-22 09:29:00,-3.5093052261410294,3.5093052261410294,2025-09-22 09:33:00,2,0.25,True,09:30,15:15
1016,3.0,2025-09-23 10:59:00,2025-09-23,2025-09-23,-3.058611663433727,3.058611663433727,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-09-23 11:11:00,-0.6233440106698883,0.6233440106698883,12.0,2025-09-23 10:59:00,-3.058611663433727,3.058611663433727,2025-09-23 11:11:00,2,0.25,True,09:30,15:15
1017,3.0,2025-09-25 09:15:00,2025-09-25,2025-09-25,-4.029382655650114,4.029382655650114,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_SETTLED_BEFORE_REVERSAL,,,,,2025-09-25 09:15:00,-4.029382655650114,4.029382655650114,2025-09-25 09:17:00,2,0.25,True,09:30,15:15
1018,3.0,2025-09-25 15:17:00,2025-09-25,2025-09-25,-3.3350520626175326,3.3350520626175326,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-09-25 15:17:00,-3.3350520626175326,3.3350520626175326,2025-09-25 15:21:00,2,0.25,True,09:30,15:15
1019,3.0,2025-09-25 15:28:00,2025-09-25,2025-09-25,-3.1242887143083444,3.1242887143083444,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-09-25 15:28:00,-3.1242887143083444,3.1242887143083444,2025-09-26 09:17:00,2,0.25,True,09:30,15:15
1020,3.0,2025-09-26 09:31:00,2025-09-26,2025-09-26,-3.853790379462658,3.853790379462658,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-09-26 09:36:00,-3.0331691215669196,3.0331691215669196,5.0,2025-09-26 09:34:00,-4.168263428044407,4.168263428044407,2025-09-26 09:36:00,2,0.25,True,09:30,15:15
1021,3.0,2025-09-29 13:09:00,2025-09-29,2025-09-29,-3.5031310981134087,3.5031310981134087,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-09-29 13:11:00,-1.3854667243734782,1.3854667243734782,2.0,2025-09-29 13:09:00,-3.5031310981134087,3.5031310981134087,2025-09-29 13:11:00,2,0.25,True,09:30,15:15
1022,3.0,2025-09-29 15:29:00,2025-09-29,2025-09-29,3.3708339066155606,3.3708339066155606,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-09-30 09:15:00,3.6335202723172153,3.6335202723172153,2025-09-30 09:19:00,2,0.25,True,09:30,15:15
1023,3.0,2025-10-01 10:32:00,2025-10-01,2025-10-01,3.775163481501328,3.775163481501328,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-10-01 10:47:00,2.962514000208551,2.962514000208551,15.0,2025-10-01 10:36:00,4.078752898833707,4.078752898833707,2025-10-01 10:47:00,2,0.25,True,09:30,15:15
1024,3.0,2025-10-03 14:45:00,2025-10-03,2025-10-03,3.0625362088663866,3.0625362088663866,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-10-03 14:47:00,2.320802838612593,2.320802838612593,2.0,2025-10-03 14:45:00,3.0625362088663866,3.0625362088663866,2025-10-03 14:47:00,2,0.25,True,09:30,15:15
1025,3.0,2025-10-06 09:46:00,2025-10-06,2025-10-06,3.5517006399596385,3.5517006399596385,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-10-06 09:48:00,2.9330947419928113,2.9330947419928113,2.0,2025-10-06 09:46:00,3.5517006399596385,3.5517006399596385,2025-10-06 09:48:00,2,0.25,True,09:30,15:15
1026,3.0,2025-10-07 09:56:00,2025-10-07,2025-10-07,3.0998095044354983,3.0998095044354983,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-10-07 10:00:00,2.108376198763978,2.108376198763978,4.0,2025-10-07 09:58:00,3.9405733666813583,3.9405733666813583,2025-10-07 10:00:00,2,0.25,True,09:30,15:15
1027,3.0,2025-10-08 15:29:00,2025-10-08,2025-10-08,3.4932837620974864,3.4932837620974864,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_SIGN_FLIP_BEFORE_REVERSAL,,,,,2025-10-08 15:29:00,3.4932837620974864,3.4932837620974864,2025-10-09 09:16:00,2,0.25,True,09:30,15:15
1028,3.0,2025-10-09 10:02:00,2025-10-09,2025-10-09,-3.031315743312072,3.031315743312072,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-10-09 10:04:00,-1.910616318094101,1.910616318094101,2.0,2025-10-09 10:02:00,-3.031315743312072,3.031315743312072,2025-10-09 10:04:00,2,0.25,True,09:30,15:15
1029,3.0,2025-10-10 09:19:00,2025-10-10,2025-10-10,3.1067848440191406,3.1067848440191406,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-10-10 09:19:00,3.1067848440191406,3.1067848440191406,2025-10-10 09:21:00,2,0.25,True,09:30,15:15
1030,3.0,2025-10-10 09:22:00,2025-10-10,2025-10-10,3.656423508813108,3.656423508813108,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-10-10 09:22:00,3.656423508813108,3.656423508813108,2025-10-10 09:26:00,2,0.25,True,09:30,15:15
1031,3.0,2025-10-10 09:37:00,2025-10-10,2025-10-10,3.3920774653580517,3.3920774653580517,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-10-10 09:49:00,3.0697214995095528,3.0697214995095528,12.0,2025-10-10 09:47:00,4.804431975098444,4.804431975098444,2025-10-10 09:49:00,2,0.25,True,09:30,15:15
1032,3.0,2025-10-13 09:15:00,2025-10-13,2025-10-13,-5.547059938628543,5.547059938628543,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-10-13 09:15:00,-5.547059938628543,5.547059938628543,2025-10-13 09:17:00,2,0.25,True,09:30,15:15
1033,3.0,2025-10-13 09:25:00,2025-10-13,2025-10-13,-3.570837742344078,3.570837742344078,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-10-13 09:25:00,-3.570837742344078,3.570837742344078,2025-10-13 09:27:00,2,0.25,True,09:30,15:15
1034,3.0,2025-10-13 09:28:00,2025-10-13,2025-10-13,-3.227740071030223,3.227740071030223,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-10-13 09:30:00,-2.189874195529339,2.189874195529339,2.0,2025-10-13 09:28:00,-3.227740071030223,3.227740071030223,2025-10-13 09:30:00,2,0.25,True,09:30,15:15
1035,3.0,2025-10-14 09:16:00,2025-10-14,2025-10-14,3.3203855432873546,3.3203855432873546,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-10-14 09:16:00,3.3203855432873546,3.3203855432873546,2025-10-14 09:18:00,2,0.25,True,09:30,15:15
1036,3.0,2025-10-14 10:05:00,2025-10-14,2025-10-14,-3.0942021160542823,3.0942021160542823,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-10-14 10:07:00,-1.096471688572867,1.096471688572867,2.0,2025-10-14 10:05:00,-3.0942021160542823,3.0942021160542823,2025-10-14 10:07:00,2,0.25,True,09:30,15:15
1037,3.0,2025-10-15 09:41:00,2025-10-15,2025-10-15,-3.2908227289032013,3.2908227289032013,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-10-15 09:53:00,-2.521884160307726,2.521884160307726,12.0,2025-10-15 09:51:00,-3.9939087299843785,3.9939087299843785,2025-10-15 09:53:00,2,0.25,True,09:30,15:15
1038,3.0,2025-10-16 09:15:00,2025-10-16,2025-10-16,3.4063924049227667,3.4063924049227667,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-10-16 09:17:00,4.792701693445975,4.792701693445975,2025-10-16 09:19:00,2,0.25,True,09:30,15:15
1039,3.0,2025-10-16 09:26:00,2025-10-16,2025-10-16,3.203006316464807,3.203006316464807,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-10-16 09:30:00,2.57374514537349,2.57374514537349,4.0,2025-10-16 09:26:00,3.203006316464807,3.203006316464807,2025-10-16 09:30:00,2,0.25,True,09:30,15:15
1040,3.0,2025-10-17 09:31:00,2025-10-17,2025-10-17,4.333402524092876,4.333402524092876,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-10-17 09:33:00,2.7742366130599567,2.7742366130599567,2.0,2025-10-17 09:31:00,4.333402524092876,4.333402524092876,2025-10-17 09:33:00,2,0.25,True,09:30,15:15
1041,3.0,2025-10-20 09:15:00,2025-10-20,2025-10-20,3.470610497710053,3.470610497710053,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-10-20 09:15:00,3.470610497710053,3.470610497710053,2025-10-20 09:17:00,2,0.25,True,09:30,15:15
1042,3.0,2025-10-20 09:24:00,2025-10-20,2025-10-20,3.611692838260779,3.611692838260779,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-10-20 09:35:00,2.2759816263236967,2.2759816263236967,11.0,2025-10-20 09:24:00,3.611692838260779,3.611692838260779,2025-10-20 09:35:00,2,0.25,True,09:30,15:15
1043,3.0,2025-10-23 09:16:00,2025-10-23,2025-10-23,3.430519052107359,3.430519052107359,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-10-23 09:21:00,4.4559878573568525,4.4559878573568525,2025-10-23 09:23:00,2,0.25,True,09:30,15:15
1044,3.0,2025-10-23 09:26:00,2025-10-23,2025-10-23,3.089235386558647,3.089235386558647,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-10-23 09:32:00,2.449335121506929,2.449335121506929,6.0,2025-10-23 09:30:00,3.2076351594510384,3.2076351594510384,2025-10-23 09:32:00,2,0.25,True,09:30,15:15
1045,3.0,2025-10-24 09:33:00,2025-10-24,2025-10-24,-3.0464059214019,3.0464059214019,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-10-24 09:38:00,-2.601247263430888,2.601247263430888,5.0,2025-10-24 09:36:00,-3.2209591981756502,3.2209591981756502,2025-10-24 09:38:00,2,0.25,True,09:30,15:15
1046,3.0,2025-10-28 09:53:00,2025-10-28,2025-10-28,-3.300802166758197,3.300802166758197,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-10-28 09:55:00,-2.519139126918292,2.519139126918292,2.0,2025-10-28 09:53:00,-3.300802166758197,3.300802166758197,2025-10-28 09:55:00,2,0.25,True,09:30,15:15
1047,3.0,2025-10-29 13:51:00,2025-10-29,2025-10-29,3.3407709364708125,3.3407709364708125,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-10-29 13:55:00,2.5628620752490616,2.5628620752490616,4.0,2025-10-29 13:51:00,3.3407709364708125,3.3407709364708125,2025-10-29 13:55:00,2,0.25,True,09:30,15:15
1048,3.0,2025-10-30 15:14:00,2025-10-30,2025-10-30,-3.093060406876231,3.093060406876231,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-10-30 15:15:00,-3.6557214844507326,3.6557214844507326,2025-10-30 15:17:00,2,0.25,True,09:30,15:15
1049,3.0,2025-10-31 11:03:00,2025-10-31,2025-10-31,-3.2852789685713173,3.2852789685713173,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-10-31 11:05:00,-2.353062637335299,2.353062637335299,2.0,2025-10-31 11:03:00,-3.2852789685713173,3.2852789685713173,2025-10-31 11:05:00,2,0.25,True,09:30,15:15
1050,3.0,2025-11-03 09:16:00,2025-11-03,2025-11-03,-3.9020045621353034,3.9020045621353034,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-11-03 09:16:00,-3.9020045621353034,3.9020045621353034,2025-11-03 09:22:00,2,0.25,True,09:30,15:15
1051,3.0,2025-11-03 09:29:00,2025-11-03,2025-11-03,-3.7195292826675934,3.7195292826675934,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-11-03 09:35:00,-3.53425882791085,3.53425882791085,6.0,2025-11-03 09:33:00,-3.7993559317211782,3.7993559317211782,2025-11-03 09:35:00,2,0.25,True,09:30,15:15
1052,3.0,2025-11-04 12:55:00,2025-11-04,2025-11-04,-3.711367843120671,3.711367843120671,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-11-04 13:00:00,-1.8159563747004805,1.8159563747004805,5.0,2025-11-04 12:55:00,-3.711367843120671,3.711367843120671,2025-11-04 13:00:00,2,0.25,True,09:30,15:15
1053,3.0,2025-11-06 09:15:00,2025-11-06,2025-11-06,6.620286908606967,6.620286908606967,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-11-06 09:16:00,8.805177859339942,8.805177859339942,2025-11-06 09:18:00,2,0.25,True,09:30,15:15
1054,3.0,2025-11-06 09:30:00,2025-11-06,2025-11-06,3.2186177579836346,3.2186177579836346,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-11-06 09:32:00,2.5902166563096243,2.5902166563096243,2.0,2025-11-06 09:30:00,3.2186177579836346,3.2186177579836346,2025-11-06 09:32:00,2,0.25,True,09:30,15:15
1055,3.0,2025-11-07 09:15:00,2025-11-07,2025-11-07,-4.735287552932328,4.735287552932328,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-11-07 09:17:00,-5.607088432619867,5.607088432619867,2025-11-07 09:22:00,2,0.25,True,09:30,15:15
1056,3.0,2025-11-07 09:35:00,2025-11-07,2025-11-07,-3.2019744039906604,3.2019744039906604,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-11-07 09:41:00,-1.8211990393837367,1.8211990393837367,6.0,2025-11-07 09:39:00,-3.273358633414915,3.273358633414915,2025-11-07 09:41:00,2,0.25,True,09:30,15:15
1057,3.0,2025-11-10 10:17:00,2025-11-10,2025-11-10,3.035647881293196,3.035647881293196,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-11-10 10:24:00,2.20490249083039,2.20490249083039,7.0,2025-11-10 10:22:00,3.1682122971299984,3.1682122971299984,2025-11-10 10:24:00,2,0.25,True,09:30,15:15
1058,3.0,2025-11-12 09:15:00,2025-11-12,2025-11-12,4.368673986827344,4.368673986827344,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-11-12 09:16:00,5.4075096904596,5.4075096904596,2025-11-12 09:20:00,2,0.25,True,09:30,15:15
1059,3.0,2025-11-12 09:33:00,2025-11-12,2025-11-12,3.1311398822734873,3.1311398822734873,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-11-12 09:39:00,2.5943664372977695,2.5943664372977695,6.0,2025-11-12 09:34:00,3.3731926320571355,3.3731926320571355,2025-11-12 09:39:00,2,0.25,True,09:30,15:15
1060,3.0,2025-11-12 15:29:00,2025-11-12,2025-11-12,-3.16645802604633,3.16645802604633,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_SETTLED_BEFORE_REVERSAL,,,,,2025-11-12 15:29:00,-3.16645802604633,3.16645802604633,2025-11-13 09:18:00,2,0.25,True,09:30,15:15
1061,3.0,2025-11-13 09:36:00,2025-11-13,2025-11-13,-3.8536758490165663,3.8536758490165663,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_SETTLED_BEFORE_REVERSAL,,,,,2025-11-13 09:36:00,-3.8536758490165663,3.8536758490165663,2025-11-13 09:46:00,2,0.25,True,09:30,15:15
1062,3.0,2025-11-14 09:29:00,2025-11-14,2025-11-14,-3.082010866886226,3.082010866886226,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-11-14 09:31:00,-1.9956342951831367,1.9956342951831367,2.0,2025-11-14 09:29:00,-3.082010866886226,3.082010866886226,2025-11-14 09:31:00,2,0.25,True,09:30,15:15
